product_id,sku,name,category_id,supplier_id,unit_price,unit_cost,reorder_level,reorder_qty
2337,SKU-002337,Grass-roots mobile productivity,2,75,133.89,67.62,40,147
2338,SKU-002338,Phased hybrid pricing structure,11,71,667.98,411.24,23,127
2339,SKU-002339,Fundamental system-worthy open architecture,5,33,221.34,157.19,39,189
2340,SKU-002340,Compatible dynamic Local Area Network,8,60,826.56,430.5,9,126
2341,SKU-002341,Customizable national alliance,5,49,360.05,189.5,48,147
2342,SKU-002342,Decentralized real-time task-force,8,86,433.25,325.75,41,154
2343,SKU-002343,Fundamental logistical toolset,3,65,7.14,5.49,41,81
2344,SKU-002344,Intuitive homogeneous protocol,5,39,824.36,427.13,36,154
2345,SKU-002345,Cloned 6thgeneration definition,9,11,395.52,288.7,22,73
2346,SKU-002346,Customer-focused bifurcated open architecture,4,40,172.57,103.96,5,137
2347,SKU-002347,Intuitive scalable budgetary management,15,76,567.72,473.1,47,50
2348,SKU-002348,Profit-focused high-level instruction set,1,74,224.55,160.39,22,62
2349,SKU-002349,Profit-focused logistical moderator,7,9,658.42,415.49,6,100
2350,SKU-002350,Networked encompassing functionalities,16,17,109.0,55.33,14,167
2351,SKU-002351,Future-proofed actuating knowledgebase,9,4,298.92,169.84,19,104
2352,SKU-002352,Secured responsive paradigm,17,58,587.29,441.57,5,108
2353,SKU-002353,Focused hybrid synergy,10,12,244.66,128.77,16,153
2354,SKU-002354,Ameliorated directional concept,14,98,1131.2,495.38,33,139
2355,SKU-002355,Pre-emptive hybrid encoding,3,88,175.39,121.8,7,70
2356,SKU-002356,Managed explicit installation,4,22,28.54,15.68,25,107
2357,SKU-002357,Ameliorated analyzing focus group,15,38,277.98,204.4,38,152
2358,SKU-002358,Multi-tiered zero-defect productivity,17,76,409.99,239.76,22,180
2359,SKU-002359,Advanced solution-oriented encryption,13,14,209.34,131.66,6,63
2360,SKU-002360,Organic mobile task-force,8,84,1032.19,473.58,35,130
2361,SKU-002361,Automated leadingedge moderator,4,15,369.24,295.39,9,163
2362,SKU-002362,Automated even-keeled pricing structure,1,22,90.77,56.73,10,118
2363,SKU-002363,Managed optimizing interface,15,36,215.14,148.37,19,109
2364,SKU-002364,Re-contextualized upward-trending installation,11,48,224.2,121.85,15,108
2365,SKU-002365,Synergized 4thgeneration data-warehouse,8,47,581.34,292.13,20,50
2366,SKU-002366,Secured system-worthy website,6,50,626.83,450.96,45,153
2367,SKU-002367,Customizable user-facing pricing structure,16,83,344.32,180.27,34,110
2368,SKU-002368,Innovative well-modulated interface,5,35,95.6,55.58,37,176
2369,SKU-002369,User-friendly next generation hardware,17,49,462.4,369.92,26,112
2370,SKU-002370,Switchable human-resource neural-net,15,85,691.96,429.79,10,116
2371,SKU-002371,Re-engineered dedicated utilization,4,98,487.49,361.1,35,149
2372,SKU-002372,Realigned secondary attitude,16,30,380.87,227.4,25,168
2373,SKU-002373,Decentralized human-resource challenge,11,4,598.14,313.16,30,200
2374,SKU-002374,Versatile empowering infrastructure,10,52,423.04,287.78,18,186
2375,SKU-002375,Implemented stable product,11,47,476.58,357.76,36,51
2376,SKU-002376,Switchable clear-thinking leverage,4,93,574.58,435.29,39,151
2377,SKU-002377,Inverse clear-thinking portal,2,43,300.69,205.95,6,94
2378,SKU-002378,Synchronized attitude-oriented toolset,4,86,322.56,201.6,8,71
2379,SKU-002379,Operative asynchronous paradigm,15,25,798.78,420.41,40,116
2380,SKU-002380,Focused 24hour application,17,18,985.67,405.32,46,99
2381,SKU-002381,Secured actuating task-force,13,62,472.95,273.38,13,100
2382,SKU-002382,Fundamental static firmware,17,16,590.36,347.27,36,169
2383,SKU-002383,Open-source high-level functionalities,14,9,878.04,487.8,43,85
2384,SKU-002384,Extended web-enabled artificial intelligence,17,94,82.11,66.9,30,123
2385,SKU-002385,Sharable responsive product,8,4,116.3,64.61,14,98
2386,SKU-002386,Self-enabling intermediate portal,8,55,401.06,213.33,37,98
2387,SKU-002387,Persistent intermediate focus group,1,32,250.5,164.8,14,107
2388,SKU-002388,Re-engineered upward-trending emulation,6,44,769.21,402.73,13,186
2389,SKU-002389,Customer-focused context-sensitive implementation,8,60,124.52,78.81,42,116
2390,SKU-002390,Enterprise-wide foreground contingency,14,98,377.27,311.79,21,116
2391,SKU-002391,Fully-configurable value-added product,14,99,309.03,156.87,50,188
2392,SKU-002392,Face-to-face directional analyzer,14,33,291.29,224.64,6,183
2393,SKU-002393,Configurable full-range functionalities,12,77,23.2,14.41,48,64
2394,SKU-002394,Down-sized zero-defect matrices,17,62,749.97,396.81,44,63
2395,SKU-002395,Distributed 3rdgeneration structure,9,50,168.17,89.45,20,169
2396,SKU-002396,Up-sized hybrid infrastructure,1,28,107.53,88.14,14,98
2397,SKU-002397,Public-key 24hour conglomeration,11,45,318.53,167.65,47,200
2398,SKU-002398,Focused uniform knowledgebase,7,78,579.39,292.62,27,175
2399,SKU-002399,Monitored asymmetric open system,5,33,864.32,438.74,33,118
2400,SKU-002400,Polarized systematic data-warehouse,13,59,631.98,351.1,5,105
2401,SKU-002401,Object-based solution-oriented Local Area Network,14,14,895.78,365.67,11,91
2402,SKU-002402,Diverse demand-driven database,1,2,364.21,188.71,39,60
2403,SKU-002403,User-friendly multimedia standardization,5,74,262.5,187.5,15,114
2404,SKU-002404,Persistent directional concept,4,6,542.37,328.71,35,183
2405,SKU-002405,Sharable leadingedge emulation,14,46,327.0,270.25,23,189
2406,SKU-002406,Adaptive asymmetric pricing structure,15,3,326.78,180.19,40,125
2407,SKU-002407,Synergistic asymmetric Internet solution,6,63,95.95,72.69,44,160
2408,SKU-002408,Cloned cohesive process improvement,11,46,553.09,392.26,26,73
2409,SKU-002409,Multi-lateral attitude-oriented alliance,17,15,423.48,352.9,44,127
2410,SKU-002410,De-engineered clear-thinking interface,6,27,673.89,354.68,49,62
2411,SKU-002411,Devolved clear-thinking encoding,11,5,20.61,8.26,14,185
2412,SKU-002412,Future-proofed systemic circuit,9,26,222.0,120.0,34,134
2413,SKU-002413,Visionary object-oriented circuit,1,78,643.65,415.26,12,156
2414,SKU-002414,Optimized reciprocal info-mediaries,16,94,639.13,365.5,48,128
2415,SKU-002415,Grass-roots eco-centric architecture,1,50,9.66,6.31,11,161
2416,SKU-002416,Quality-focused executive frame,11,71,250.85,202.33,6,75
2417,SKU-002417,Open-source exuding circuit,14,89,276.91,170.93,15,182
2418,SKU-002418,Cross-platform bottom-line help-desk,1,41,5.14,3.75,6,154
2419,SKU-002419,Visionary content-based capability,11,21,683.14,317.73,50,134
2420,SKU-002420,Diverse client-driven protocol,2,42,363.26,192.2,37,190
2421,SKU-002421,Innovative disintermediate hardware,9,95,182.05,100.58,8,128
2422,SKU-002422,User-friendly systematic customer loyalty,12,6,366.81,256.51,11,72
2423,SKU-002423,Intuitive motivating software,14,24,86.6,61.42,34,164
2424,SKU-002424,Balanced directional artificial intelligence,15,36,547.66,362.69,39,200
2425,SKU-002425,Multi-channeled national website,17,1,14.92,11.3,50,170
2426,SKU-002426,Integrated clear-thinking conglomeration,8,48,112.84,62.69,49,134
2427,SKU-002427,Upgradable high-level policy,6,6,908.74,493.88,25,140
2428,SKU-002428,Organic modular policy,3,14,409.63,290.52,48,98
2429,SKU-002429,Triple-buffered fault-tolerant task-force,11,60,485.48,404.57,31,86
2430,SKU-002430,Synergized bi-directional array,13,1,452.07,228.32,40,195
2431,SKU-002431,Versatile bi-directional hardware,6,24,641.83,458.45,12,102
2432,SKU-002432,Adaptive multimedia customer loyalty,9,59,179.32,105.48,32,68
2433,SKU-002433,Proactive even-keeled info-mediaries,4,95,144.1,68.85,12,113
2434,SKU-002434,Right-sized clear-thinking Local Area Network,4,82,651.74,376.73,26,150
2435,SKU-002435,Programmable systematic matrix,17,87,610.36,480.6,27,87
2436,SKU-002436,Streamlined bi-directional moratorium,9,100,436.36,264.46,20,197
2437,SKU-002437,Universal non-volatile access,1,61,386.4,241.5,20,177
2438,SKU-002438,Intuitive maximized software,9,40,408.19,302.36,22,78
2439,SKU-002439,Reduced composite synergy,14,18,660.62,437.5,29,137
2440,SKU-002440,Visionary local help-desk,4,89,204.01,147.83,30,57
2441,SKU-002441,Mandatory optimal projection,17,27,631.33,481.93,44,182
2442,SKU-002442,Robust tertiary toolset,14,47,271.57,170.8,37,130
2443,SKU-002443,Proactive full-range instruction set,3,49,432.71,232.64,35,184
2444,SKU-002444,Automated mobile solution,7,8,298.1,160.27,33,75
2445,SKU-002445,Networked bandwidth-monitored software,7,41,659.64,414.87,47,56
2446,SKU-002446,Profound national data-warehouse,13,75,535.9,330.8,15,88
2447,SKU-002447,Advanced disintermediate core,14,75,134.98,99.25,42,137
2448,SKU-002448,Visionary 6thgeneration superstructure,6,29,128.47,68.7,10,85
2449,SKU-002449,Exclusive cohesive knowledgebase,8,41,670.42,478.87,49,134
2450,SKU-002450,Organized coherent firmware,2,25,744.91,416.15,13,82
2451,SKU-002451,Compatible explicit interface,11,5,206.29,127.34,42,112
2452,SKU-002452,Monitored system-worthy knowledge user,2,20,537.21,365.45,7,60
2453,SKU-002453,Compatible content-based instruction set,10,34,280.02,212.14,28,194
2454,SKU-002454,Customer-focused neutral open system,8,85,313.12,142.6,43,73
2455,SKU-002455,Synergistic upward-trending system engine,1,54,791.81,491.81,25,57
2456,SKU-002456,Down-sized coherent moratorium,8,84,539.66,226.94,50,56
2457,SKU-002457,Operative next generation solution,12,32,256.35,188.49,47,51
2458,SKU-002458,Inverse global paradigm,11,7,707.54,481.32,13,154
2459,SKU-002459,Adaptive modular methodology,16,99,170.79,110.9,39,129
2460,SKU-002460,Devolved mobile installation,7,74,863.17,474.27,43,65
2461,SKU-002461,Assimilated multi-state conglomeration,8,52,191.6,136.86,41,146
2462,SKU-002462,Re-contextualized 3rdgeneration contingency,6,20,572.63,371.84,8,194
2463,SKU-002463,Ameliorated impactful benchmark,15,99,426.81,229.47,43,59
2464,SKU-002464,Up-sized asymmetric Graphical User Interface,4,23,290.97,223.82,7,64
2465,SKU-002465,Integrated reciprocal alliance,15,56,143.54,108.74,43,171
2466,SKU-002466,Enterprise-wide upward-trending archive,7,88,679.62,459.2,20,109
2467,SKU-002467,Right-sized cohesive orchestration,13,84,589.64,303.94,44,87
2468,SKU-002468,Assimilated mission-critical artificial intelligence,6,23,75.52,59.0,31,60
2469,SKU-002469,Streamlined maximized intranet,9,24,830.87,445.7,34,63
2470,SKU-002470,User-centric needs-based monitoring,15,22,264.64,163.36,40,87
2471,SKU-002471,Switchable multi-state solution,1,11,47.13,33.51,15,157
2472,SKU-002472,Fundamental intangible strategy,14,47,407.85,297.7,37,198
2473,SKU-002473,Open-source 24/7 open system,14,89,270.82,167.17,6,159
2474,SKU-002474,Function-based global conglomeration,12,60,957.65,455.33,18,165
2475,SKU-002475,Proactive neutral monitoring,9,2,453.74,283.59,33,50
2476,SKU-002476,Intuitive mission-critical Local Area Network,15,100,637.84,416.89,8,161
2477,SKU-002477,Distributed impactful model,2,77,88.18,46.18,13,181
2478,SKU-002478,Up-sized asynchronous strategy,13,33,765.17,409.18,12,162
2479,SKU-002479,Proactive asynchronous project,17,55,18.75,15.0,7,135
2480,SKU-002480,Profound 24/7 utilization,7,10,339.57,200.93,49,152
2481,SKU-002481,Multi-layered scalable architecture,5,60,338.02,195.39,42,184
2482,SKU-002482,Virtual empowering challenge,12,31,195.33,99.15,28,119
2483,SKU-002483,Configurable reciprocal open architecture,9,72,86.79,44.51,6,183
2484,SKU-002484,Adaptive system-worthy migration,13,63,363.2,227.0,11,143
2485,SKU-002485,Streamlined bi-directional success,2,61,142.31,89.5,23,64
2486,SKU-002486,Reactive optimal hub,15,77,226.81,147.28,29,165
2487,SKU-002487,Configurable static application,11,9,547.49,360.19,10,58
2488,SKU-002488,Synergistic methodical application,4,64,762.77,476.73,40,142
2489,SKU-002489,Distributed grid-enabled secured line,10,73,28.49,16.92,35,91
2490,SKU-002490,Synergized regional conglomeration,2,11,672.54,353.97,5,94
2491,SKU-002491,Robust methodical flexibility,15,87,572.08,319.6,49,135
2492,SKU-002492,Right-sized value-added knowledge user,10,33,464.3,329.29,15,138
2493,SKU-002493,Streamlined composite approach,10,11,147.06,79.49,30,122
2494,SKU-002494,Implemented 6thgeneration utilization,12,12,92.73,59.44,17,111
2495,SKU-002495,Optimized web-enabled infrastructure,15,49,369.7,236.99,39,79
2496,SKU-002496,Adaptive multi-tasking functionalities,11,64,758.06,382.86,10,167
2497,SKU-002497,Programmable exuding pricing structure,13,67,228.87,156.76,37,70
2498,SKU-002498,Centralized didactic website,11,65,234.86,142.34,30,93
2499,SKU-002499,Multi-channeled leadingedge extranet,9,43,275.17,147.94,6,194
2500,SKU-002500,Enterprise-wide empowering hub,8,41,401.6,318.73,14,162
2501,SKU-002501,Cross-group system-worthy approach,17,48,900.68,379.75,49,68
2502,SKU-002502,Synergistic interactive migration,11,77,751.91,494.68,19,92
2503,SKU-002503,Open-source bottom-line middleware,7,7,71.47,41.31,47,166
2504,SKU-002504,Grass-roots system-worthy monitoring,1,98,682.37,372.88,7,89
2505,SKU-002505,Distributed grid-enabled pricing structure,16,85,103.53,77.84,13,52
2506,SKU-002506,Diverse object-oriented model,16,71,293.08,173.42,11,86
2507,SKU-002507,Synergized eco-centric portal,9,58,796.48,497.8,24,148
2508,SKU-002508,Fully-configurable logistical benchmark,16,93,7.6,4.37,40,114
2509,SKU-002509,Configurable logistical contingency,16,44,541.79,351.6,39,62
2510,SKU-002510,Enterprise-wide interactive knowledge user,14,80,835.99,416.34,37,182
2511,SKU-002511,Quality-focused multi-tasking Local Area Network,16,43,585.88,334.79,23,121
2512,SKU-002512,Virtual explicit architecture,8,36,267.92,170.65,5,79
2513,SKU-002513,Reduced system-worthy data-warehouse,14,1,907.74,472.78,49,134
2514,SKU-002514,Total logistical groupware,3,90,608.57,494.77,42,103
2515,SKU-002515,Robust 4thgeneration budgetary management,5,36,216.6,130.48,38,123
2516,SKU-002516,Fully-configurable interactive success,12,53,717.5,405.37,12,67
2517,SKU-002517,Total disintermediate approach,15,4,394.83,186.52,47,157
2518,SKU-002518,Assimilated foreground emulation,4,49,288.47,173.78,7,83
2519,SKU-002519,Innovative disintermediate encryption,2,28,657.32,363.16,33,95
2520,SKU-002520,Public-key incremental productivity,6,37,748.49,415.83,24,166
2521,SKU-002521,Cloned bi-directional capacity,3,27,556.08,448.45,39,53
2522,SKU-002522,Pre-emptive needs-based task-force,2,51,433.81,253.69,31,69
2523,SKU-002523,Secured multimedia groupware,17,52,238.88,165.89,29,109
2524,SKU-002524,Implemented attitude-oriented model,1,22,348.75,183.55,45,191
2525,SKU-002525,Devolved asynchronous concept,17,91,501.44,350.66,39,147
2526,SKU-002526,Seamless encompassing info-mediaries,17,98,313.24,223.74,24,94
2527,SKU-002527,Public-key executive knowledge user,2,43,520.08,276.64,14,61
2528,SKU-002528,Down-sized reciprocal moratorium,15,12,234.55,126.1,15,103
2529,SKU-002529,Optional homogeneous model,14,38,482.83,383.2,13,163
2530,SKU-002530,Networked client-driven interface,11,24,807.74,477.95,35,86
2531,SKU-002531,Up-sized dynamic collaboration,1,65,354.37,272.59,35,164
2532,SKU-002532,Configurable value-added ability,14,24,451.28,289.28,47,187
2533,SKU-002533,Sharable grid-enabled system engine,12,62,214.09,118.28,20,137
2534,SKU-002534,Streamlined clear-thinking website,15,64,568.59,458.54,46,59
2535,SKU-002535,Mandatory multi-tasking help-desk,16,28,38.51,30.32,8,82
2536,SKU-002536,Sharable static capacity,6,71,779.2,399.59,27,164
2537,SKU-002537,Diverse zero tolerance extranet,2,98,900.98,474.2,14,134
2538,SKU-002538,Programmable real-time success,8,75,269.69,177.43,33,167
2539,SKU-002539,Polarized next generation monitoring,3,47,446.49,334.4,42,157
2540,SKU-002540,Persevering discrete moderator,13,44,597.62,328.36,29,52
2541,SKU-002541,Synchronized intermediate methodology,8,27,300.98,154.35,16,95
2542,SKU-002542,Quality-focused real-time groupware,12,69,437.78,321.9,34,162
2543,SKU-002543,Front-line systematic pricing structure,9,41,19.32,16.1,42,121
2544,SKU-002544,Automated mobile installation,1,82,664.47,492.2,40,132
2545,SKU-002545,Business-focused directional encryption,17,4,261.42,107.7,49,80
2546,SKU-002546,Multi-tiered client-server moratorium,8,32,293.05,125.92,27,158
2547,SKU-002547,Reactive zero-defect archive,2,70,400.14,283.79,48,54
2548,SKU-002548,Expanded logistical focus group,7,42,617.4,486.14,30,167
2549,SKU-002549,Down-sized multimedia throughput,15,10,19.7,12.16,25,147
2550,SKU-002550,Secured holistic Local Area Network,10,46,349.18,189.77,36,137
2551,SKU-002551,Assimilated global Graphic Interface,8,89,429.87,292.43,45,149
2552,SKU-002552,Customizable exuding migration,12,37,110.32,70.72,9,193
2553,SKU-002553,Team-oriented foreground capacity,12,19,140.15,116.79,8,166
2554,SKU-002554,Virtual asynchronous infrastructure,11,13,915.1,459.85,9,97
2555,SKU-002555,Implemented tertiary frame,11,20,80.0,49.38,8,102
2556,SKU-002556,Self-enabling human-resource task-force,9,60,36.56,22.85,17,56
2557,SKU-002557,Centralized content-based superstructure,12,88,365.6,264.93,20,94
2558,SKU-002558,Horizontal executive access,6,75,721.89,372.11,17,161
2559,SKU-002559,Function-based background conglomeration,3,71,209.97,121.37,7,142
2560,SKU-002560,Polarized object-oriented functionalities,2,91,536.27,369.84,6,122
2561,SKU-002561,Streamlined disintermediate collaboration,11,39,655.0,475.61,31,52
2562,SKU-002562,Innovative user-facing superstructure,8,34,68.42,46.7,37,143
2563,SKU-002563,Right-sized zero administration software,14,89,310.9,244.8,16,168
2564,SKU-002564,Front-line explicit capacity,4,99,318.09,220.69,12,88
2565,SKU-002565,Cross-group tangible strategy,7,65,28.6,15.98,10,107
2566,SKU-002566,Integrated next generation alliance,6,80,38.69,22.11,38,62
2567,SKU-002567,Multi-tiered systematic installation,10,47,498.84,286.69,15,98
2568,SKU-002568,Re-engineered optimizing alliance,17,20,114.82,61.73,9,105
2569,SKU-002569,Upgradable tangible database,4,57,171.7,100.41,14,109
2570,SKU-002570,Business-focused exuding structure,3,62,634.31,391.55,10,52
2571,SKU-002571,Reactive non-volatile array,4,65,830.64,441.83,35,124
2572,SKU-002572,Expanded zero tolerance complexity,1,98,30.84,20.41,20,119
2573,SKU-002573,Assimilated modular archive,9,67,758.46,489.33,35,150
2574,SKU-002574,Monitored web-enabled strategy,5,46,282.35,178.7,50,167
2575,SKU-002575,Versatile value-added database,4,51,117.33,79.28,6,100
2576,SKU-002576,Synchronized value-added throughput,2,41,699.67,341.63,49,162
2577,SKU-002577,Re-engineered reciprocal implementation,7,8,857.54,435.3,32,152
2578,SKU-002578,Robust even-keeled initiative,13,51,738.07,447.59,48,112
2579,SKU-002579,Fully-configurable didactic solution,15,8,876.96,442.91,6,176
2580,SKU-002580,Advanced zero tolerance algorithm,16,9,96.2,57.95,22,62
2581,SKU-002581,Enterprise-wide didactic framework,7,4,377.97,288.53,30,136
2582,SKU-002582,Horizontal tangible moratorium,17,71,627.02,457.68,17,93
2583,SKU-002583,Upgradable 24hour orchestration,16,24,222.8,126.59,14,184
2584,SKU-002584,Multi-layered neutral Graphical User Interface,9,46,817.96,437.41,25,78
2585,SKU-002585,Operative zero tolerance algorithm,7,40,191.67,110.79,38,92
2586,SKU-002586,Proactive needs-based open architecture,7,71,617.48,400.96,50,175
2587,SKU-002587,Public-key 3rdgeneration alliance,9,89,249.97,102.5,20,155
2588,SKU-002588,Integrated incremental instruction set,9,67,220.05,132.56,32,172
2589,SKU-002589,Pre-emptive zero administration array,5,5,831.28,485.91,30,108
2590,SKU-002590,Down-sized object-oriented intranet,16,52,81.48,56.58,7,81
2591,SKU-002591,Customizable value-added time-frame,9,33,252.85,135.45,10,144
2592,SKU-002592,Integrated transitional data-warehouse,13,9,429.82,226.22,9,156
2593,SKU-002593,Assimilated dedicated implementation,3,12,443.69,277.48,38,92
2594,SKU-002594,Mandatory global strategy,9,49,293.87,206.95,27,116
2595,SKU-002595,Fully-configurable homogeneous middleware,9,100,150.78,91.94,19,177
2596,SKU-002596,Exclusive explicit website,9,81,303.04,233.11,48,130
2597,SKU-002597,Open-source zero tolerance interface,1,2,270.5,145.43,19,51
2598,SKU-002598,Open-source secondary challenge,5,64,769.31,437.11,14,106
2599,SKU-002599,Phased encompassing software,5,89,870.91,497.66,11,163
2600,SKU-002600,Focused national hub,2,75,638.37,382.26,25,165
2601,SKU-002601,Assimilated zero-defect structure,3,53,16.94,12.74,48,142
2602,SKU-002602,Ergonomic incremental website,9,97,33.64,18.69,6,111
2603,SKU-002603,Future-proofed content-based synergy,16,60,243.97,142.67,7,53
2604,SKU-002604,Re-engineered full-range structure,11,91,575.96,355.53,12,128
2605,SKU-002605,Horizontal reciprocal synergy,13,55,550.74,417.23,41,134
2606,SKU-002606,Versatile tangible leverage,12,56,295.21,152.17,13,171
2607,SKU-002607,User-friendly transitional architecture,15,27,238.51,177.21,22,128
2608,SKU-002608,Versatile foreground paradigm,6,30,451.22,238.74,25,80
2609,SKU-002609,Focused cohesive interface,9,94,713.18,419.52,37,174
2610,SKU-002610,Cross-group leadingedge access,15,72,590.58,369.11,11,82
2611,SKU-002611,Streamlined global knowledge user,13,10,636.96,351.91,20,60
2612,SKU-002612,Horizontal background standardization,10,23,752.98,440.34,45,112
2613,SKU-002613,Distributed zero tolerance moratorium,7,82,324.19,162.91,18,173
2614,SKU-002614,Multi-channeled impactful protocol,16,74,169.72,88.86,40,81
2615,SKU-002615,Inverse homogeneous focus group,15,92,589.95,339.26,35,74
2616,SKU-002616,Realigned clear-thinking superstructure,3,68,705.67,425.1,34,59
2617,SKU-002617,Up-sized 24hour matrix,4,15,660.55,347.66,31,80
2618,SKU-002618,Function-based homogeneous structure,3,14,53.3,40.38,42,179
2619,SKU-002619,Innovative context-sensitive superstructure,10,63,183.52,125.7,18,182
2620,SKU-002620,Enterprise-wide disintermediate methodology,16,38,896.21,471.69,40,176
2621,SKU-002621,Realigned next generation capability,5,44,377.6,236.0,20,94
2622,SKU-002622,Upgradable zero administration open architecture,1,71,376.75,173.12,15,92
2623,SKU-002623,Open-source static initiative,14,94,373.11,209.61,6,87
2624,SKU-002624,Expanded neutral data-warehouse,12,59,536.74,279.55,9,154
2625,SKU-002625,Adaptive 24/7 core,16,2,350.78,159.51,42,55
2626,SKU-002626,Programmable zero-defect approach,17,81,373.41,230.5,37,156
2627,SKU-002627,Reduced directional concept,2,64,926.9,472.91,50,58
2628,SKU-002628,Profit-focused encompassing policy,5,87,394.83,294.65,49,161
2629,SKU-002629,Organic incremental software,6,79,429.12,253.92,31,138
2630,SKU-002630,Future-proofed global infrastructure,11,57,60.64,32.6,13,159
2631,SKU-002631,Grass-roots background throughput,17,21,452.91,243.5,37,76
2632,SKU-002632,Polarized object-oriented hardware,1,6,376.12,230.75,17,128
2633,SKU-002633,Distributed analyzing contingency,14,23,339.02,172.97,30,107
2634,SKU-002634,Networked stable extranet,12,22,60.98,31.27,28,163
2635,SKU-002635,Universal well-modulated alliance,15,97,207.01,116.3,21,60
2636,SKU-002636,Cross-group intermediate migration,11,19,536.02,377.48,46,88
2637,SKU-002637,Polarized holistic capability,5,44,276.1,141.59,50,192
2638,SKU-002638,Up-sized heuristic database,13,93,177.84,104.61,31,103
2639,SKU-002639,Focused didactic firmware,5,20,156.81,101.17,39,140
2640,SKU-002640,Visionary multi-state emulation,15,18,709.85,358.51,19,177
2641,SKU-002641,Versatile optimal database,4,5,496.52,347.22,19,108
2642,SKU-002642,Reduced fault-tolerant circuit,7,33,704.53,369.6,7,102
2643,SKU-002643,Exclusive content-based emulation,7,88,512.64,382.57,12,187
2644,SKU-002644,Grass-roots high-level initiative,3,17,767.17,456.65,28,174
2645,SKU-002645,Persistent directional intranet,4,76,614.66,458.7,38,145
2646,SKU-002646,Operative object-oriented protocol,13,70,624.47,387.87,6,148
2647,SKU-002647,Innovative upward-trending solution,5,13,213.32,153.47,28,175
2648,SKU-002648,Secured static complexity,14,38,545.2,342.89,6,132
2649,SKU-002649,Organized dedicated project,14,67,194.24,107.91,38,142
2650,SKU-002650,De-engineered multi-tasking open architecture,7,82,609.14,317.26,41,59
2651,SKU-002651,Robust maximized service-desk,17,28,206.07,115.77,48,104
2652,SKU-002652,Front-line composite attitude,17,48,52.66,43.88,42,157
2653,SKU-002653,Configurable systemic software,1,17,985.93,495.44,26,52
2654,SKU-002654,Streamlined multi-tasking initiative,2,52,396.83,204.55,46,167
2655,SKU-002655,Phased background framework,14,32,178.06,116.38,14,193
2656,SKU-002656,Adaptive discrete moderator,11,24,579.87,300.45,24,87
2657,SKU-002657,Distributed bi-directional Graphic Interface,12,73,533.13,440.6,30,111
2658,SKU-002658,Expanded object-oriented service-desk,14,30,639.6,466.86,43,115
2659,SKU-002659,Re-contextualized grid-enabled Graphic Interface,10,54,462.42,316.43,28,161
2660,SKU-002660,Compatible methodical approach,17,63,501.05,400.84,18,58
2661,SKU-002661,Switchable client-server support,15,27,35.03,29.19,29,146
2662,SKU-002662,User-centric human-resource protocol,15,27,166.85,115.87,50,97
2663,SKU-002663,Profit-focused local flexibility,7,77,122.3,89.93,9,159
2664,SKU-002664,Automated real-time access,10,71,671.32,343.5,38,160
2665,SKU-002665,Organic demand-driven synergy,5,53,399.59,204.92,24,127
2666,SKU-002666,Visionary next generation orchestration,7,86,947.16,475.96,35,181
2667,SKU-002667,Grass-roots background matrices,14,8,332.6,184.78,44,55
2668,SKU-002668,Implemented zero administration strategy,12,82,737.95,308.25,40,77
2669,SKU-002669,Pre-emptive dynamic structure,9,54,18.35,9.36,32,197
2670,SKU-002670,Extended system-worthy emulation,15,99,699.89,429.38,40,64
2671,SKU-002671,Re-engineered 4thgeneration protocol,11,50,710.95,383.98,32,138
2672,SKU-002672,Quality-focused exuding support,15,57,736.49,472.11,10,185
2673,SKU-002673,Grass-roots dynamic firmware,12,6,740.94,474.96,43,153
2674,SKU-002674,Balanced hybrid complexity,11,8,430.34,262.4,14,111
2675,SKU-002675,Object-based real-time productivity,6,34,34.63,25.65,19,126
2676,SKU-002676,Progressive impactful policy,11,23,525.74,398.29,12,97
2677,SKU-002677,Automated disintermediate middleware,15,9,627.48,421.13,5,183
2678,SKU-002678,Integrated intangible process improvement,10,49,399.73,281.5,32,50
2679,SKU-002679,Polarized impactful firmware,15,36,591.03,465.38,34,160
2680,SKU-002680,User-centric attitude-oriented interface,3,24,696.88,378.74,16,79
2681,SKU-002681,Front-line upward-trending orchestration,13,90,818.16,417.43,25,139
2682,SKU-002682,Re-contextualized scalable analyzer,2,39,514.98,284.52,12,130
2683,SKU-002683,Extended holistic capacity,14,92,341.34,268.77,50,152
2684,SKU-002684,Intuitive foreground synergy,1,99,3.5,2.12,6,92
2685,SKU-002685,Programmable 24/7 benchmark,1,9,375.01,302.43,16,125
2686,SKU-002686,Cross-group holistic open architecture,2,50,1023.6,417.45,46,73
2687,SKU-002687,Open-architected responsive toolset,12,5,382.38,308.37,27,136
2688,SKU-002688,User-centric optimizing definition,14,69,117.9,63.73,33,70
2689,SKU-002689,Polarized 24hour monitoring,1,83,491.25,258.55,24,87
2690,SKU-002690,Realigned transitional toolset,12,3,602.23,307.26,36,75
2691,SKU-002691,Face-to-face demand-driven challenge,3,98,758.9,309.54,17,121
2692,SKU-002692,Visionary empowering analyzer,2,28,373.22,297.45,35,68
2693,SKU-002693,Programmable next generation hardware,13,20,703.14,481.6,50,164
2694,SKU-002694,Open-architected bi-directional architecture,6,54,197.71,132.69,13,58
2695,SKU-002695,Reverse-engineered holistic archive,14,41,498.09,334.29,36,73
2696,SKU-002696,Optional actuating project,3,70,149.84,88.14,10,81
2697,SKU-002697,Triple-buffered secondary time-frame,8,87,636.27,343.93,44,106
